"ad_date","source","campaign_name","adset_name","utm_campaign","total_spend","total_clicks","total_impressions","total_reach","total_leads","total_value"
2022-05-19,Facebook,Hobbies,Tinkering,upgrades,2899,222,31482,7872,2,3808
2022-05-19,Facebook,Hobbies,Outdoors,upgrades,6942,247,52043,51981,4,6963
2022-05-19,Facebook,Hobbies,Slow,upgrades,1294,182,14213,16497,1,1931
2022-05-19,Google,Expansion,Products,upgrade,10384,15,31097,25700,4,7814
2022-05-19,Google,Hobbies,Outdoors,upgrades,3868,142,24455,5158,3,2562
2022-05-19,Google,Hobbies,Slow,upgrades,4337,172,22483,13476,3,7109
2022-05-20,Facebook,Expansion,Products,upgrade,47242,149,34386,21693,2,49067
2022-05-20,Facebook,Hobbies,Outdoors,upgrades,2982,209,31654,22523,0,2523
2022-05-20,Facebook,Hobbies,Slow,upgrades,2499,69,17429,13047,5,2479
2022-05-20,Facebook,Hobbies,Tinkering,upgrades,4758,155,48874,19290,5,6127
2022-05-20,Facebook,Hobbies,Quick,upgrades,743,32,3871,15708,1,937
2022-05-20,Facebook,Hobbies,Abstract,upgrades,721,59,12804,9998,1,847
2022-05-20,Facebook,Hobbies,Specific,upgrades,465,31,9796,15821,2,452
2022-05-20,Google,Expansion,Products,upgrade,39879,15,15716,6965,3,51664
2022-05-20,Google,Hobbies,Specific,upgrades,2199,16,14771,11053,1,2137
2022-05-20,Google,Hobbies,Quick,upgrades,2039,34,3018,13976,1,2167
2022-05-20,Google,Hobbies,Slow,upgrades,2562,143,9738,9641,5,2696
2022-05-20,Google,Hobbies,Abstract,upgrades,259,94,6176,7197,2,362
2022-05-20,Google,Hobbies,Outdoors,upgrades,3333,199,28367,29696,2,4578
2022-05-20,Google,Hobbies,Tinkering,upgrades,3285,136,38928,13519,2,3510
2022-05-21,Facebook,Expansion,Products,upgrade,14630,111,26675,27620,0,22043
2022-05-21,Facebook,Hobbies,Outdoors,upgrades,3101,65,22652,27452,1,3067
2022-05-21,Facebook,Hobbies,Tinkering,upgrades,4921,106,49167,10609,2,8158
2022-05-21,Facebook,Hobbies,Quick,upgrades,2940,34,15417,20320,1,4904
2022-05-21,Facebook,Hobbies,Slow,upgrades,2273,188,47808,22624,0,2372
2022-05-21,Facebook,Hobbies,Abstract,upgrades,2703,76,8760,5134,0,4138
2022-05-21,Facebook,Hobbies,Specific,upgrades,3533,42,11259,18807,0,5545
2022-05-21,Google,Expansion,Products,upgrade,45723,27,13518,12719,0,31972
2022-05-21,Google,Hobbies,Specific,upgrades,1208,25,16809,18434,1,1078
2022-05-21,Google,Hobbies,Quick,upgrades,1775,10,18240,18530,2,2131
2022-05-21,Google,Hobbies,Tinkering,upgrades,3521,152,15209,16010,3,3459
2022-05-21,Google,Hobbies,Slow,upgrades,4812,46,5033,8550,4,6643
2022-05-21,Google,Hobbies,Outdoors,upgrades,5672,61,10471,16007,4,6698
2022-05-21,Google,Hobbies,Abstract,upgrades,3274,32,20646,2410,0,3048
2022-05-22,Facebook,Expansion,Products,upgrade,16330,138,11943,34583,2,28426
2022-05-22,Facebook,Hobbies,Quick,upgrades,1402,72,21844,17623,2,1100
2022-05-22,Facebook,Hobbies,Outdoors,upgrades,3831,304,21112,41489,3,5528
2022-05-22,Facebook,Hobbies,Abstract,upgrades,2192,130,15759,4199,0,3192
2022-05-22,Facebook,Hobbies,Specific,upgrades,4025,23,8937,17471,1,4316
2022-05-22,Facebook,Hobbies,Slow,upgrades,3031,30,12156,45887,3,3793
2022-05-22,Google,Expansion,Products,upgrade,15728,52,20331,14429,3,23274
2022-05-22,Google,Hobbies,Quick,upgrades,3619,69,3069,18333,2,2619
2022-05-22,Google,Hobbies,Abstract,upgrades,1657,68,10875,9120,2,1244
2022-05-22,Google,Hobbies,Specific,upgrades,3403,25,9468,16856,2,2562
2022-05-23,Facebook,Expansion,Products,upgrade,30307,58,16480,24419,2,33791
2022-05-23,Facebook,Hobbies,Tinkering,upgrades,2051,109,37278,41845,2,2238
2022-05-23,Facebook,Hobbies,Outdoors,upgrades,3057,220,14846,32156,3,3864
2022-05-23,Facebook,Hobbies,Quick,upgrades,1462,39,15184,15819,2,2313
2022-05-23,Facebook,Hobbies,Specific,upgrades,2703,81,4789,17525,1,2595
2022-05-23,Facebook,Hobbies,Slow,upgrades,3053,151,23005,9219,0,4789
2022-05-23,Google,Hobbies,Specific,upgrades,1245,8,13333,13703,1,1535
2022-05-23,Google,Hobbies,Slow,upgrades,3309,136,25692,30896,2,2619
2022-05-23,Google,Hobbies,Outdoors,upgrades,6476,87,40041,10120,2,8528
2022-05-23,Google,Hobbies,Tinkering,upgrades,7177,49,31385,21966,0,10039
2022-05-24,Facebook,Expansion,Products,upgrade,16475,100,33289,24832,5,13647
2022-05-24,Facebook,Hobbies,Quick,upgrades,2822,54,22756,7689,0,4659
2022-05-24,Facebook,Hobbies,Slow,upgrades,7514,175,23284,9845,2,6387
2022-05-24,Facebook,Hobbies,Outdoors,upgrades,2323,308,57425,38722,6,3295
2022-05-24,Facebook,Hobbies,Tinkering,upgrades,3704,65,13214,10486,0,5152
2022-05-24,Facebook,Hobbies,Specific,upgrades,4059,19,21956,19825,1,4277
2022-05-24,Google,Expansion,Products,upgrade,24875,22,15208,15259,3,33827
2022-05-24,Google,Hobbies,Specific,upgrades,448,7,15693,9097,1,434
2022-05-24,Google,Hobbies,Tinkering,upgrades,5934,52,8549,22632,0,5962
2022-05-24,Google,Hobbies,Quick,upgrades,3511,32,19919,6705,2,3343
2022-05-24,Google,Hobbies,Abstract,upgrades,2662,71,5092,16429,1,3939
2022-05-24,Google,Hobbies,Slow,upgrades,1549,116,9242,15241,1,2103
2022-05-25,Facebook,Expansion,Products,upgrade,36951,90,12865,40517,4,45641
2022-05-25,Facebook,Hobbies,Outdoors,upgrades,2758,321,44935,48930,1,3075
2022-05-25,Facebook,Hobbies,Abstract,upgrades,3110,67,18749,6990,1,3706
2022-05-25,Facebook,Hobbies,Specific,upgrades,3609,37,3222,8734,0,4429
2022-05-25,Facebook,Hobbies,Slow,upgrades,6254,30,32530,24586,0,9493
2022-05-25,Facebook,Hobbies,Quick,upgrades,4201,32,20708,14666,0,3969
2022-05-25,Google,Expansion,Products,upgrade,10993,67,36779,31591,2,11986
2022-05-25,Google,Hobbies,Quick,upgrades,1131,72,4733,9379,2,1213
2022-05-25,Google,Hobbies,Outdoors,upgrades,3931,144,24764,42497,3,4634
2022-05-25,Google,Hobbies,Tinkering,upgrades,3043,50,10349,14686,2,4766
2022-05-25,Google,Hobbies,Abstract,upgrades,1710,48,12751,7163,0,1449
2022-05-25,Google,Hobbies,Slow,upgrades,6664,101,10355,22486,1,4610
2022-05-25,Google,Hobbies,Specific,upgrades,3609,48,17550,15317,1,4664
2022-05-26,Facebook,Hobbies,Quick,upgrades,1486,66,18218,13572,2,1777
2022-05-26,Facebook,Hobbies,Specific,upgrades,1822,77,14045,22215,3,2788
2022-05-26,Facebook,Hobbies,Tinkering,upgrades,4999,92,22731,29565,2,6370
2022-05-26,Facebook,Hobbies,Slow,upgrades,3499,92,10699,30688,3,3871
2022-05-26,Facebook,Hobbies,Outdoors,upgrades,4457,313,22675,14149,2,7293
2022-05-26,Facebook,Hobbies,Abstract,upgrades,2096,55,13994,8923,0,1772
2022-05-26,Google,Expansion,Products,upgrade,9695,28,19587,13386,0,15014
2022-05-26,Google,Hobbies,Quick,upgrades,1712,59,14188,1861,2,1707
2022-05-26,Google,Hobbies,Tinkering,upgrades,6147,96,19678,17279,0,9810
2022-05-26,Google,Hobbies,Slow,upgrades,5497,45,13106,10439,3,3912
2022-05-26,Google,Hobbies,Outdoors,upgrades,3616,238,52513,35366,1,3224
2022-05-26,Google,Hobbies,Abstract,upgrades,983,26,12683,17863,1,1544
2022-05-27,Facebook,Expansion,Products,upgrade,35670,106,14277,15671,3,52882
2022-05-27,Facebook,Hobbies,Slow,upgrades,1570,79,6644,10505,3,1315
2022-05-27,Facebook,Hobbies,Tinkering,upgrades,1969,48,28337,28783,5,3322
2022-05-27,Facebook,Hobbies,Quick,upgrades,3208,59,4389,11140,1,4295
2022-05-27,Facebook,Hobbies,Abstract,upgrades,707,15,14257,11679,2,921
2022-05-27,Facebook,Hobbies,Specific,upgrades,3014,62,16061,7551,1,4669
2022-05-27,Facebook,Hobbies,Outdoors,upgrades,5585,281,16665,16839,4,9648
2022-05-27,Google,Expansion,Products,upgrade,38740,60,30530,4397,3,45715
2022-05-27,Google,Hobbies,Tinkering,upgrades,3437,100,14521,14271,2,2957
2022-05-27,Google,Hobbies,Quick,upgrades,1370,9,13385,6725,2,2028
2022-05-27,Google,Hobbies,Slow,upgrades,3806,34,28260,3895,1,4763
2022-05-27,Google,Hobbies,Outdoors,upgrades,5411,63,41429,27337,2,8492
2022-05-27,Google,Hobbies,Abstract,upgrades,2782,30,10079,9047,1,2022
2022-05-27,Google,Hobbies,Specific,upgrades,1055,45,8739,8599,0,741
2022-05-28,Facebook,Expansion,Products,upgrade,22726,107,15990,10025,4,22643
2022-05-28,Facebook,Hobbies,Abstract,upgrades,2666,44,12644,20815,2,4494
2022-05-28,Facebook,Hobbies,Tinkering,upgrades,7005,106,34109,31396,1,6704
2022-05-28,Facebook,Hobbies,Outdoors,upgrades,2309,52,43912,28551,3,2725
2022-05-28,Facebook,Hobbies,Specific,upgrades,4115,46,6452,13323,2,3369
2022-05-28,Facebook,Hobbies,Slow,upgrades,4651,145,17464,22006,0,5435
2022-05-28,Google,Expansion,Products,upgrade,42523,121,5390,25806,1,69659
2022-05-28,Google,Hobbies,Outdoors,upgrades,3026,237,40233,35819,3,2145
2022-05-28,Google,Hobbies,Slow,upgrades,4106,138,19368,7033,2,4673
2022-05-28,Google,Hobbies,Specific,upgrades,2847,35,6346,2591,2,3768
2022-05-29,Facebook,Expansion,Products,upgrade,49416,40,23002,11024,1,46402
2022-05-29,Facebook,Hobbies,Abstract,upgrades,3329,40,27047,21637,2,3579
2022-05-29,Facebook,Hobbies,Specific,upgrades,3011,113,27160,27264,3,3663
2022-05-29,Facebook,Hobbies,Outdoors,upgrades,7560,140,63497,20030,6,12968
2022-05-29,Facebook,Hobbies,Quick,upgrades,3271,69,12777,4580,1,2954
2022-05-29,Facebook,Hobbies,Slow,upgrades,6980,69,22657,25116,3,11555
2022-05-29,Google,Hobbies,Quick,upgrades,1069,53,12828,10706,1,1722
2022-05-29,Google,Hobbies,Tinkering,upgrades,7945,55,35002,10468,1,9522
2022-05-29,Google,Hobbies,Abstract,upgrades,2059,35,17051,17791,1,1582
2022-05-30,Facebook,Expansion,Products,upgrade,47899,111,30011,23167,5,63186
2022-05-30,Facebook,Hobbies,Outdoors,upgrades,3010,152,27718,10570,2,2494
2022-05-30,Facebook,Hobbies,Slow,upgrades,4122,16,12023,9747,1,4428
2022-05-30,Facebook,Hobbies,Abstract,upgrades,2672,18,3326,11105,1,2309
2022-05-30,Facebook,Hobbies,Specific,upgrades,3351,89,5234,10134,0,3020
2022-05-30,Facebook,Hobbies,Tinkering,upgrades,3624,32,14224,10394,4,5615
2022-05-30,Facebook,Hobbies,Quick,upgrades,2928,61,7619,12215,1,4840
2022-05-30,Google,Expansion,Products,upgrade,7012,55,30953,28672,4,9723
2022-05-30,Google,Hobbies,Tinkering,upgrades,2786,73,23101,23314,1,2398
2022-05-30,Google,Hobbies,Specific,upgrades,3211,44,4714,12085,1,2313
2022-05-30,Google,Hobbies,Outdoors,upgrades,2926,138,7244,19128,1,2873
2022-05-31,Facebook,Expansion,Products,upgrade,52755,147,39842,31020,0,85812
2022-05-31,Facebook,Hobbies,Outdoors,upgrades,0,0,0,0,0,0
2022-05-31,Facebook,Hobbies,Tinkering,upgrades,2055,44,22461,26770,0,2233
2022-05-31,Google,Expansion,Products,upgrade,19562,19,17491,6103,6,26515
2022-05-31,Google,Hobbies,Specific,upgrades,2780,75,8391,14985,1,3222
2022-05-31,Google,Hobbies,Outdoors,upgrades,0,0,0,0,0,0
2022-05-31,Google,Hobbies,Tinkering,upgrades,2874,109,6241,14980,1,3535
2022-06-01,Facebook,Expansion,Products,upgrade,14920,72,33127,39482,4,13825
2022-06-01,Facebook,Hobbies,Specific,upgrades,3531,22,4212,16738,1,3885
2022-06-01,Facebook,Hobbies,Outdoors,upgrades,0,0,0,0,0,0
2022-06-01,Facebook,Hobbies,Quick,upgrades,0,0,0,0,0,0
2022-06-01,Facebook,Hobbies,Tinkering,upgrades,4733,166,28678,23582,3,4646
2022-06-01,Google,Expansion,Products,upgrade,28630,76,36020,34295,3,22434
2022-06-01,Google,Hobbies,Tinkering,upgrades,1048,39,29375,11669,2,984
2022-06-01,Google,Hobbies,Outdoors,upgrades,0,0,0,0,0,0
2022-06-01,Google,Hobbies,Specific,upgrades,3658,41,12384,8452,3,3546
2022-06-02,Facebook,Expansion,Products,upgrade,51425,90,34123,30231,5,56151
2022-06-02,Facebook,Hobbies,Specific,upgrades,2715,64,23255,5550,1,3233
2022-06-02,Facebook,Hobbies,Tinkering,upgrades,2051,107,18605,11510,1,3450
2022-06-02,Google,Expansion,Products,upgrade,9276,113,18959,22952,2,9456
2022-06-02,Google,Hobbies,Tinkering,upgrades,4490,79,26173,8769,0,5572
2022-06-02,Google,Hobbies,Specific,upgrades,2484,43,5525,18657,1,3906
2022-06-03,Facebook,Expansion,Products,upgrade,39089,87,11090,14577,0,39201
2022-06-03,Facebook,Hobbies,Tinkering,upgrades,3702,48,26506,22054,2,5023
2022-06-03,Facebook,Hobbies,Specific,upgrades,2415,19,12250,15713,2,2111
2022-06-04,Facebook,Expansion,Products,upgrade,21562,89,5642,31068,4,27261
2022-06-04,Facebook,Hobbies,Specific,upgrades,5089,33,15903,20689,3,5738
2022-06-04,Facebook,Hobbies,Tinkering,upgrades,5014,107,11259,16074,1,6711
2022-06-04,Google,Expansion,Products,upgrade,11970,29,10076,12274,1,16243
2022-06-04,Google,Hobbies,Tinkering,upgrades,2460,106,3690,10393,1,1914
2022-06-05,Facebook,Expansion,Products,upgrade,55533,109,37427,13547,3,79341
2022-06-05,Facebook,Hobbies,Specific,upgrades,3385,96,35477,9507,2,5223
2022-06-05,Facebook,Hobbies,Tinkering,upgrades,1506,33,11652,29292,2,2238
2022-06-05,Google,Expansion,Products,upgrade,31797,103,5872,4243,0,22397
2022-06-05,Google,Hobbies,Specific,upgrades,3366,44,13142,17106,1,4052
2022-06-06,Facebook,Expansion,Products,upgrade,24494,36,29891,13903,4,32070
2022-06-06,Facebook,Hobbies,Tinkering,upgrades,2963,193,9143,25076,3,4383
2022-06-06,Facebook,Hobbies,Specific,upgrades,7103,138,12117,18088,1,12360
2022-06-06,Google,Expansion,Products,upgrade,25188,135,14195,26626,1,36012
2022-06-06,Google,Hobbies,Tinkering,upgrades,6195,98,26152,37844,2,9017
2022-06-07,Facebook,Hobbies,Specific,upgrades,5989,196,18741,37663,5,10262
2022-06-07,Facebook,Hobbies,Tinkering,upgrades,9182,77,30374,44374,4,15947
2022-06-07,Google,Expansion,Products,upgrade,42369,104,27146,17573,3,31972
2022-06-08,Facebook,Expansion,Products,upgrade,43416,123,27349,19014,5,49272
2022-06-08,Facebook,Hobbies,Tinkering,upgrades,7746,98,23491,8892,5,6638
2022-06-08,Facebook,Hobbies,Specific,upgrades,3033,60,23449,22845,4,4491
2022-06-08,Google,Expansion,Products,upgrade,20486,55,6863,6299,3,25617
2022-06-08,Google,Hobbies,Specific,upgrades,3466,127,10011,38736,3,2703
2022-06-09,Facebook,Expansion,Products,upgrade,33720,93,13185,13781,1,51441
2022-06-09,Facebook,Hobbies,Tinkering,upgrades,7417,245,54182,33360,3,7934
2022-06-09,Facebook,Hobbies,Specific,upgrades,6373,214,9512,31608,1,6368
2022-06-09,Google,Expansion,Products,upgrade,7454,57,10611,15912,1,8767
2022-06-09,Google,Hobbies,Specific,upgrades,7385,163,31208,30206,2,5921
2022-06-10,Facebook,Expansion,Products,upgrade,26147,50,22099,24000,3,33964
2022-06-10,Facebook,Hobbies,Tinkering,upgrades,7676,280,64869,29233,2,10032
2022-06-10,Google,Hobbies,Unlimited,upgrades,1083,33,1650,5069,0,1606
2022-06-11,Facebook,Expansion,Products,upgrade,40786,62,13346,9525,1,41369
2022-06-11,Facebook,Hobbies,Business,upgrades,1188,65,7057,17248,1,1972
2022-06-11,Facebook,Hobbies,Specific,upgrades,8456,178,45050,25664,3,9620
2022-06-11,Facebook,Hobbies,Unlimited,upgrades,2276,79,15790,12082,1,1767
2022-06-11,Facebook,Hobbies,Tinkering,upgrades,2318,41,11965,9291,4,3907
2022-06-11,Google,Expansion,Products,upgrade,44721,72,17373,15833,2,42805
2022-06-11,Google,Hobbies,Business,upgrades,3465,42,18676,3152,1,3636
2022-06-12,Facebook,Expansion,Products,upgrade,36543,73,9715,21505,4,34451
2022-06-12,Facebook,Hobbies,Specific,upgrades,6046,103,31010,20815,4,9546
2022-06-12,Facebook,Hobbies,Unlimited,upgrades,3757,30,12462,15321,1,5199
2022-06-12,Facebook,Hobbies,Tinkering,upgrades,6244,87,27403,28470,2,4705
2022-06-12,Facebook,Hobbies,Business,upgrades,3154,49,12498,5411,0,4183
2022-06-12,Google,Expansion,Products,upgrade,33442,31,19709,15435,1,24296
2022-06-12,Google,Hobbies,Business,upgrades,1155,74,5366,14495,2,1776
2022-06-12,Google,Hobbies,Tinkering,upgrades,6652,87,10956,38064,1,8072
2022-06-12,Google,Hobbies,Specific,upgrades,6492,17,22068,33294,2,7956
2022-06-13,Facebook,Expansion,Products,upgrade,49496,70,15287,5407,4,70675
2022-06-13,Facebook,Hobbies,Tinkering,upgrades,11356,217,10489,23409,5,16666
2022-06-13,Facebook,Hobbies,Specific,upgrades,2543,120,19727,13571,2,2342
2022-06-13,Google,Expansion,Products,upgrade,22504,68,12093,6014,2,15615
2022-06-13,Google,Hobbies,Business,upgrades,1123,56,10939,19196,0,1313
2022-06-13,Google,Hobbies,Unlimited,upgrades,1416,72,6606,6876,1,1774
2022-06-14,Facebook,Expansion,Products,upgrade,31783,31,4627,14851,5,47388
2022-06-14,Facebook,Hobbies,Unlimited,upgrades,3547,60,6977,6923,0,3284
2022-06-14,Facebook,Hobbies,Tinkering,upgrades,4459,285,10775,52012,1,6079
2022-06-14,Facebook,Hobbies,Business,upgrades,4348,92,16920,20231,1,3752
2022-06-14,Google,Expansion,Products,upgrade,17140,85,5784,2363,3,19816
2022-06-14,Google,Hobbies,Specific,upgrades,1167,66,32516,13530,1,1284
2022-06-14,Google,Hobbies,Unlimited,upgrades,2671,119,9363,4611,1,3068
2022-06-14,Google,Hobbies,Business,upgrades,3189,59,8535,18047,1,4453
2022-06-15,Facebook,Expansion,Products,upgrade,33961,47,25254,15371,1,39700
2022-06-15,Facebook,Hobbies,Tinkering,upgrades,10901,100,24832,22635,1,13309
2022-06-15,Facebook,Hobbies,Unlimited,upgrades,4004,117,5450,12437,3,6569
2022-06-15,Facebook,Hobbies,Business,upgrades,995,7,5535,3798,0,1306
2022-06-15,Facebook,Hobbies,Specific,upgrades,2123,37,4595,8262,1,3600
2022-06-15,Google,Expansion,Products,upgrade,18067,66,20039,22046,3,17597
2022-06-15,Google,Hobbies,Specific,upgrades,2597,33,9318,7721,0,3849
2022-06-15,Google,Hobbies,Business,upgrades,204,16,3630,5103,1,266
2022-06-16,Facebook,Expansion,Products,upgrade,29683,105,13671,13944,1,45218
2022-06-16,Facebook,Hobbies,Tinkering,upgrades,1981,98,34972,49991,5,3120
2022-06-16,Facebook,Hobbies,Unlimited,upgrades,1977,102,6837,6269,2,3258
2022-06-16,Facebook,Hobbies,Specific,upgrades,0,0,0,0,0,0
2022-06-16,Google,Expansion,Products,upgrade,21566,65,14210,8549,0,18892
2022-06-16,Google,Hobbies,Unlimited,upgrades,3358,77,15613,12016,3,3361
2022-06-17,Facebook,Expansion,Products,upgrade,13680,47,4112,18209,1,19544
2022-06-17,Facebook,Hobbies,Tinkering,upgrades,2732,95,48666,50282,0,2647
2022-06-17,Facebook,Hobbies,Unlimited,upgrades,4322,105,18930,16768,2,3296
2022-06-17,Google,Expansion,Products,upgrade,12084,64,20466,19820,0,10039
2022-06-17,Google,Hobbies,Tinkering,upgrades,5001,83,39947,23001,4,8176
2022-06-18,Facebook,Expansion,Products,upgrade,37775,34,10517,11086,1,29771
2022-06-18,Facebook,Hobbies,Tinkering,upgrades,3988,105,56188,24112,6,6837
2022-06-18,Google,Expansion,Products,upgrade,16741,16,10324,10032,4,26800
2022-06-18,Google,Hobbies,Tinkering,upgrades,8757,195,49340,15130,3,6948
2022-06-18,Google,Hobbies,Unlimited,upgrades,3366,64,19684,4633,1,2272
2022-06-19,Facebook,Expansion,Products,upgrade,49032,35,11936,8652,3,81192
2022-06-19,Facebook,Hobbies,Tinkering,upgrades,11857,201,28582,47927,5,17292
2022-06-19,Facebook,Hobbies,Unlimited,upgrades,1348,146,19891,22476,1,1731
2022-06-19,Google,Expansion,Products,upgrade,41082,20,26653,17427,2,64792
2022-06-19,Google,Hobbies,Unlimited,upgrades,2676,62,20567,15253,2,3412
2022-06-20,Facebook,Expansion,Products,upgrade,14071,64,23450,4855,6,15151
2022-06-20,Facebook,Hobbies,Tinkering,upgrades,7854,117,10845,33669,4,11709
2022-06-20,Facebook,Hobbies,Unlimited,upgrades,4364,36,19693,5675,2,4251
2022-06-20,Google,Hobbies,Tinkering,upgrades,3646,43,53636,21856,1,5365
2022-06-20,Google,Hobbies,Business,upgrades,0,0,0,0,0,0
2022-06-20,Google,Hobbies,Unlimited,upgrades,1916,116,20886,8785,3,1553
2022-06-21,Facebook,Expansion,Products,upgrade,57803,168,9978,15218,1,77930
2022-06-21,Facebook,Hobbies,Unlimited,upgrades,3885,126,5466,4384,1,5780
2022-06-21,Facebook,Hobbies,Tinkering,upgrades,5111,103,33429,40448,2,4510
2022-06-21,Google,Expansion,Products,upgrade,34665,60,17181,11768,4,31834
2022-06-21,Google,Hobbies,Unlimited,upgrades,2034,125,10413,19114,3,2362
2022-06-21,Google,Hobbies,Tinkering,upgrades,1525,145,48929,21469,4,2144
2022-06-22,Facebook,Hobbies,Unlimited,upgrades,1217,66,19968,11276,2,1958
2022-06-22,Facebook,Hobbies,Tinkering,upgrades,11019,47,54745,50803,3,15959
2022-06-22,Google,Expansion,Products,upgrade,26767,22,10213,14567,6,39598
2022-06-22,Google,Hobbies,Tinkering,upgrades,6603,29,31359,19135,1,8855
2022-06-22,Google,Hobbies,Unlimited,upgrades,1063,88,15560,13865,1,1203
2022-06-23,Facebook,Expansion,Products,upgrade,11303,126,6823,7092,6,11869
2022-06-23,Facebook,Hobbies,Unlimited,upgrades,4148,59,20908,21839,1,4098
2022-06-23,Google,Expansion,Products,upgrade,23610,116,14680,8214,1,37967
2022-06-23,Google,Hobbies,Tinkering,upgrades,1050,184,48185,37230,5,719
2022-06-24,Facebook,Expansion,Products,upgrade,34613,36,9901,5899,5,53254
2022-06-24,Facebook,Hobbies,Unlimited,upgrades,2414,115,20389,12697,1,1936
2022-06-24,Facebook,Hobbies,Tinkering,upgrades,10352,97,37298,18315,6,10974
2022-06-24,Google,Expansion,Products,upgrade,23676,88,15690,19896,0,15696
2022-06-24,Google,Hobbies,Tinkering,upgrades,1183,103,9455,45129,6,1763
2022-06-24,Google,Hobbies,Unlimited,upgrades,1624,94,4805,20822,3,1129
2022-06-25,Facebook,Expansion,Products,upgrade,26730,66,11977,14821,1,38895
2022-06-25,Facebook,Hobbies,Tinkering,upgrades,3143,130,21165,31323,4,5405
2022-06-25,Google,Expansion,Products,upgrade,18577,26,18451,18312,4,29403
2022-06-25,Google,Hobbies,Tinkering,upgrades,8633,28,24343,20032,0,7494
2022-06-25,Google,Hobbies,Unlimited,upgrades,2557,107,26560,14368,3,2192
2022-06-26,Facebook,Expansion,Products,upgrade,51452,45,6387,15096,3,85670
